"","IDs","nTrial","Conds","Sat","Tdata.perc","Tdata.duration"
"20316","ZK",141,"R_V",0.9,4,832016
"20317","ZK",141,"R_V",0.9,0,360016
"20318","ZK",141,"R_V",0.9,3,1776112
"20319","ZK",141,"R_V",0.9,0,95984
"20320","ZK",141,"R_V",0.9,2,1312080
"20321","ZK",141,"R_V",0.9,0,63936
"20322","ZK",141,"R_V",0.9,4,2624208
"20323","ZK",141,"R_V",0.9,0,1296080
"20324","ZK",141,"R_V",0.9,3,1000032
"20325","ZK",141,"R_V",0.9,0,96000
"20326","ZK",141,"R_V",0.9,4,1488080
"20327","ZK",141,"R_V",0.9,0,367984
"20328","ZK",141,"R_V",0.9,3,215968
"20329","ZK",141,"R_V",0.9,0,2192208
"20330","ZK",141,"R_V",0.9,2,1192016
"20331","ZK",141,"R_V",0.9,0,2376160
"20332","ZK",141,"R_V",0.9,1,696016
"20333","ZK",141,"R_V",0.9,0,192016
"20334","ZK",141,"R_V",0.9,4,1768112
"20335","ZK",141,"R_V",0.9,0,832064
"20336","ZK",141,"R_V",0.9,3,752000
"20337","ZK",141,"R_V",0.9,0,464016
"20338","ZK",141,"R_V",0.9,4,1528096
"20339","ZK",141,"R_V",0.9,0,2784240
"20340","ZK",141,"R_V",0.9,2,1352032
"20341","ZK",141,"R_V",0.9,0,296016
"20342","ZK",141,"R_V",0.9,4,1512112
"20343","ZK",141,"R_V",0.9,0,1496112
"20344","ZK",141,"R_V",0.9,2,1472048
"20345","ZK",141,"R_V",0.9,0,248000
"20346","ZK",141,"R_V",0.9,4,2360160
"20347","ZK",141,"R_V",0.9,0,232000
"20348","ZK",141,"R_V",0.9,2,1392064
"20349","ZK",141,"R_V",0.9,0,696016
"20350","ZK",141,"R_V",0.9,4,840048
"20351","ZK",141,"R_V",0.9,0,520032
"20352","ZK",141,"R_V",0.9,3,1256064
"20353","ZK",141,"R_V",0.9,0,79936
"20354","ZK",141,"R_V",0.9,4,1512080
"20355","ZK",141,"R_V",0.9,0,95968
"20356","ZK",141,"R_V",0.9,1,1624096
"20357","ZK",141,"R_V",0.9,0,1296096
"20358","ZK",141,"R_V",0.9,2,1776096
"20359","ZK",141,"R_V",0.9,0,1912160
"20360","ZK",141,"R_V",0.9,1,1568064
"20361","ZK",141,"R_V",0.9,0,1888096
"20362","ZK",141,"R_V",0.9,3,856032
"20363","ZK",141,"R_V",0.9,0,320000
"20364","ZK",141,"R_V",0.9,4,2792176
"20365","ZK",141,"R_V",0.9,0,335984
"20366","ZK",141,"R_V",0.9,3,1184080
"20367","ZK",141,"R_V",0.9,0,327968
"20368","ZK",141,"R_V",0.9,4,1424080
"20369","ZK",141,"R_V",0.9,0,1016032
"20370","ZK",141,"R_V",0.9,3,664048
"20371","ZK",141,"R_V",0.9,0,207968
"20372","ZK",141,"R_V",0.9,1,864048
"20373","ZK",141,"R_V",0.9,0,47952
"20374","ZK",141,"R_V",0.9,2,1792144
"20375","ZK",141,"R_V",0.9,0,1240080
"20376","ZK",141,"R_V",0.9,3,671984
"20377","ZK",141,"R_V",0.9,0,143984
"20378","ZK",142,"G_H",0.4,0,32
"20379","ZK",142,"G_H",0.4,2,222304
"20380","ZK",142,"G_H",0.4,0,175984
"20381","ZK",142,"G_H",0.4,1,7352592
"20382","ZK",142,"G_H",0.4,0,167968
"20383","ZK",142,"G_H",0.4,1,2976240
"20384","ZK",142,"G_H",0.4,0,79968
"20385","ZK",142,"G_H",0.4,2,71952
"20386","ZK",142,"G_H",0.4,0,312016
"20387","ZK",142,"G_H",0.4,1,2536176
"20388","ZK",142,"G_H",0.4,0,224000
"20389","ZK",142,"G_H",0.4,1,5088352
"20390","ZK",142,"G_H",0.4,0,208032
"20391","ZK",142,"G_H",0.4,1,5472432
"20392","ZK",142,"G_H",0.4,0,303952
"20393","ZK",142,"G_H",0.4,1,3008240
"20394","ZK",142,"G_H",0.4,0,608032
"20395","ZK",142,"G_H",0.4,2,2704176
"20396","ZK",142,"G_H",0.4,0,216000
"20397","ZK",142,"G_H",0.4,1,4816352
"20398","ZK",142,"G_H",0.4,0,199984
"20399","ZK",142,"G_H",0.4,2,3320224
"20400","ZK",142,"G_H",0.4,0,288016
"20401","ZK",142,"G_H",0.4,1,2672176
"20402","ZK",142,"G_H",0.4,0,127968
"20403","ZK",142,"G_H",0.4,2,744016
"20404","ZK",142,"G_H",0.4,0,239952
"20405","ZK",142,"G_H",0.4,1,7216608
"20406","ZK",142,"G_H",0.4,0,143952
"20407","ZK",142,"G_H",0.4,2,2680176
"20408","ZK",142,"G_H",0.4,0,192000
"20409","ZK",142,"G_H",0.4,1,7184544
"20410","ZK",142,"G_H",0.4,0,167984
"20411","ZK",142,"G_H",0.4,1,3008224
"20412","ZK",142,"G_H",0.4,0,119984
"20413","ZK",142,"G_H",0.4,2,2384160
"20414","ZK",142,"G_H",0.4,0,207984
"20415","ZK",142,"G_H",0.4,1,3368272
"20416","ZK",142,"G_H",0.4,0,87968
"20417","ZK",142,"G_H",0.4,2,3264240
"20418","ZK",142,"G_H",0.4,0,207968
"20419","ZK",142,"G_H",0.4,1,3400272
"20420","ZK",142,"G_H",0.4,0,167984
"20421","ZK",142,"G_H",0.4,2,3832288
"20422","ZK",142,"G_H",0.4,0,215968
"20423","ZK",142,"G_H",0.4,1,5216432
"20424","ZK",142,"G_H",0.4,0,32
"20425","ZK",142,"G_H",0.4,2,1928096
"20426","ZK",142,"G_H",0.4,0,215952
"20427","ZK",142,"G_H",0.4,1,3184224
"20428","ZK",142,"G_H",0.4,0,39952
"20429","ZK",142,"G_H",0.4,2,2256160
"20430","ZK",142,"G_H",0.4,0,159952
"20431","ZK",142,"G_H",0.4,1,2832208
"20432","ZK",142,"G_H",0.4,0,151952
"20433","ZK",142,"G_H",0.4,1,4896400
"20434","ZK",142,"G_H",0.4,0,135968
"20435","ZK",142,"G_H",0.4,1,4816400
"20436","ZK",142,"G_H",0.4,0,103968
"20437","ZK",142,"G_H",0.4,1,8424672
"20438","ZK",142,"G_H",0.4,0,1104064
"20439","ZK",142,"G_H",0.4,2,2568192
"20440","ZK",142,"G_H",0.4,0,175952
"20441","ZK",142,"G_H",0.4,1,3984304
"20442","ZK",142,"G_H",0.4,0,143968
"20443","ZK",142,"G_H",0.4,1,4480368
"20444","ZK",142,"G_H",0.4,0,143952
"20445","ZK",142,"G_H",0.4,1,4264352
"20446","ZK",142,"G_H",0.4,0,175952
"20447","ZK",142,"G_H",0.4,1,3408256
"20448","ZK",142,"G_H",0.4,0,744048
"20449","ZK",142,"G_H",0.4,3,856032
"20450","ZK",142,"G_H",0.4,0,159968
"20451","ZK",142,"G_H",0.4,2,1616080
"20452","ZK",142,"G_H",0.4,0,191968
"20453","ZK",142,"G_H",0.4,1,3392304
"20454","ZK",142,"G_H",0.4,0,215968
"20455","ZK",142,"G_H",0.4,1,2528192
"20456","ZK",142,"G_H",0.4,0,47936
"20457","ZK",142,"G_H",0.4,2,2560192
"20458","ZK",142,"G_H",0.4,0,231984
"20459","ZK",143,"R_V",0.4,0,4970912
"20460","ZK",143,"R_V",0.4,2,1816096
"20461","ZK",143,"R_V",0.4,0,79952
"20462","ZK",143,"R_V",0.4,4,1856160
"20463","ZK",143,"R_V",0.4,0,47968
"20464","ZK",143,"R_V",0.4,2,3896304
"20465","ZK",143,"R_V",0.4,0,111952
"20466","ZK",143,"R_V",0.4,3,1832128
"20467","ZK",143,"R_V",0.4,0,312000
"20468","ZK",143,"R_V",0.4,4,3336224
"20469","ZK",143,"R_V",0.4,0,88000
"20470","ZK",143,"R_V",0.4,2,1312048
"20471","ZK",143,"R_V",0.4,0,448016
"20472","ZK",143,"R_V",0.4,4,399968
"20473","ZK",143,"R_V",0.4,0,280000
"20474","ZK",143,"R_V",0.4,2,2616192
"20475","ZK",143,"R_V",0.4,0,1208064
"20476","ZK",143,"R_V",0.4,2,3984288
"20477","ZK",143,"R_V",0.4,0,239984
"20478","ZK",143,"R_V",0.4,3,280000
"20479","ZK",143,"R_V",0.4,0,816064
"20480","ZK",143,"R_V",0.4,1,2168112
"20481","ZK",143,"R_V",0.4,0,736016
"20482","ZK",143,"R_V",0.4,2,3816304
"20483","ZK",143,"R_V",0.4,0,1840128
"20484","ZK",143,"R_V",0.4,1,2328160
"20485","ZK",143,"R_V",0.4,0,215952
"20486","ZK",143,"R_V",0.4,2,4536384
"20487","ZK",143,"R_V",0.4,0,127936
"20488","ZK",143,"R_V",0.4,4,127952
"20489","ZK",143,"R_V",0.4,0,1008064
"20490","ZK",143,"R_V",0.4,1,5608464
"20491","ZK",143,"R_V",0.4,0,71984
"20492","ZK",143,"R_V",0.4,4,848016
"20493","ZK",143,"R_V",0.4,0,191968
"20494","ZK",143,"R_V",0.4,2,2544160
"20495","ZK",143,"R_V",0.4,0,1912128
"20496","ZK",143,"R_V",0.4,1,592000
"20497","ZK",143,"R_V",0.4,0,1056080
"20498","ZK",143,"R_V",0.4,2,103968
"20499","ZK",143,"R_V",0.4,0,79952
"20500","ZK",143,"R_V",0.4,2,728032
"20501","ZK",143,"R_V",0.4,0,416000
"20502","ZK",143,"R_V",0.4,1,1000048
"20503","ZK",143,"R_V",0.4,0,287984
"20504","ZK",143,"R_V",0.4,4,1440112
"20505","ZK",143,"R_V",0.4,0,175984
"20506","ZK",143,"R_V",0.4,2,2416144
"20507","ZK",143,"R_V",0.4,0,168000
"20508","ZK",143,"R_V",0.4,1,2832176
"20509","ZK",143,"R_V",0.4,0,119984
"20510","ZK",143,"R_V",0.4,2,2456176
"20511","ZK",143,"R_V",0.4,0,1000080
"20512","ZK",143,"R_V",0.4,2,2496160
"20513","ZK",143,"R_V",0.4,0,928032
"20514","ZK",143,"R_V",0.4,4,1568096
"20515","ZK",143,"R_V",0.4,0,1240064
"20516","ZK",143,"R_V",0.4,2,1056032
"20517","ZK",143,"R_V",0.4,0,2200176
"20518","ZK",143,"R_V",0.4,2,1216048
"20519","ZK",143,"R_V",0.4,0,183984
"20520","ZK",143,"R_V",0.4,1,2184128
"20521","ZK",143,"R_V",0.4,0,71968
"20522","ZK",143,"R_V",0.4,2,2584176
"20523","ZK",143,"R_V",0.4,0,1080064
"20524","ZK",143,"R_V",0.4,1,928048
"20525","ZK",143,"R_V",0.4,0,72000
"20526","ZK",143,"R_V",0.4,2,1288032
"20527","ZK",143,"R_V",0.4,0,160016
"20528","ZK",143,"R_V",0.4,1,1472048
"20529","ZK",143,"R_V",0.4,0,95984
"20530","ZK",143,"R_V",0.4,2,960032
"20531","ZK",143,"R_V",0.4,0,736048
"20532","ZK",143,"R_V",0.4,2,383984
"20533","ZK",143,"R_V",0.4,0,424000
"20534","ZK",143,"R_V",0.4,1,1120048
"20535","ZK",143,"R_V",0.4,0,1792128
"20536","ZK",143,"R_V",0.4,4,1440096
"20537","ZK",143,"R_V",0.4,0,79968
"20538","ZK",143,"R_V",0.4,2,2320144
"20539","ZK",143,"R_V",0.4,0,848064
"20540","ZK",143,"R_V",0.4,2,984016
"20541","ZK",143,"R_V",0.4,0,488032
"20542","ZK",143,"R_V",0.4,1,952032
"20543","ZK",143,"R_V",0.4,0,143984
"20544","ZK",143,"R_V",0.4,2,1032048
"20545","ZK",143,"R_V",0.4,0,848016
"20546","ZK",143,"R_V",0.4,1,2776208
"20547","ZK",143,"R_V",0.4,0,144000
"20548","ZK",143,"R_V",0.4,2,2056144
"20549","ZK",143,"R_V",0.4,0,1120064
"20550","ZK",143,"R_V",0.4,2,2320160
"20551","ZK",143,"R_V",0.4,0,143968
"20552","ZK",143,"R_V",0.4,1,576000
"20553","ZK",143,"R_V",0.4,0,120032
"20554","ZK",143,"R_V",0.4,2,2304112
"20555","ZK",143,"R_V",0.4,0,1296064
"20556","ZK",143,"R_V",0.4,2,1536080
"20557","ZK",143,"R_V",0.4,0,184000
"20558","ZK",143,"R_V",0.4,1,1144064
"20559","ZK",143,"R_V",0.4,0,143968
"20560","ZK",143,"R_V",0.4,2,1064048
"20561","ZK",143,"R_V",0.4,0,167952
"20562","ZK",143,"R_V",0.4,1,2024144
"20563","ZK",143,"R_V",0.4,0,87952
"20564","ZK",143,"R_V",0.4,2,1016048
"20565","ZK",143,"R_V",0.4,0,1696096
"20566","ZK",143,"R_V",0.4,1,912032
"20567","ZK",143,"R_V",0.4,0,88000
"20568","ZK",143,"R_V",0.4,2,1944128
"20569","ZK",143,"R_V",0.4,0,2120160
"20570","ZK",143,"R_V",0.4,2,1216016
"20571","ZK",143,"R_V",0.4,0,248000
"20572","ZK",143,"R_V",0.4,1,367984
"20573","ZK",143,"R_V",0.4,0,312032
"20574","ZK",143,"R_V",0.4,4,663984
"20575","ZK",143,"R_V",0.4,0,464032
"20576","ZK",143,"R_V",0.4,3,944000
"20577","ZK",143,"R_V",0.4,0,984096
"20578","ZK",143,"R_V",0.4,2,816016
"20579","ZK",143,"R_V",0.4,0,199968
"20580","ZK",143,"R_V",0.4,4,1176048
"20581","ZK",143,"R_V",0.4,0,784048
"20582","ZK",143,"R_V",0.4,2,2080144
"20583","ZK",143,"R_V",0.4,0,1136080
"20584","ZK",143,"R_V",0.4,3,279936
"20585","ZK",143,"R_V",0.4,0,464000
"20586","ZK",143,"R_V",0.4,2,680000
"20587","ZK",143,"R_V",0.4,0,264000
"20588","ZK",143,"R_V",0.4,1,1352080
"20589","ZK",143,"R_V",0.4,0,299488
"20590","ZK",144,"G_H",0.4,0,32
"20591","ZK",144,"G_H",0.4,2,1080624
"20592","ZK",144,"G_H",0.4,0,136016
"20593","ZK",144,"G_H",0.4,1,7840624
"20594","ZK",144,"G_H",0.4,0,111968
"20595","ZK",144,"G_H",0.4,1,9208752
"20596","ZK",144,"G_H",0.4,0,95936
"20597","ZK",144,"G_H",0.4,1,2312160
"20598","ZK",144,"G_H",0.4,0,55984
"20599","ZK",144,"G_H",0.4,2,2808208
"20600","ZK",144,"G_H",0.4,0,103984
"20601","ZK",144,"G_H",0.4,1,11440944
"20602","ZK",144,"G_H",0.4,0,184000
"20603","ZK",144,"G_H",0.4,1,5632400
"20604","ZK",144,"G_H",0.4,0,304016
"20605","ZK",144,"G_H",0.4,1,3808288
"20606","ZK",144,"G_H",0.4,0,32
"20607","ZK",144,"G_H",0.4,2,1944032
"20608","ZK",144,"G_H",0.4,0,135968
"20609","ZK",144,"G_H",0.4,1,3432288
"20610","ZK",144,"G_H",0.4,0,111984
"20611","ZK",144,"G_H",0.4,1,4224320
"20612","ZK",144,"G_H",0.4,0,96000
"20613","ZK",144,"G_H",0.4,2,1448064
"20614","ZK",144,"G_H",0.4,0,112000
"20615","ZK",144,"G_H",0.4,1,3968272
"20616","ZK",144,"G_H",0.4,0,103984
"20617","ZK",144,"G_H",0.4,1,1824112
"20618","ZK",144,"G_H",0.4,0,103968
"20619","ZK",144,"G_H",0.4,1,9112752
"20620","ZK",144,"G_H",0.4,0,32
"20621","ZK",144,"G_H",0.4,4,1576016
"20622","ZK",144,"G_H",0.4,0,480000
"20623","ZK",144,"G_H",0.4,2,1360080
"20624","ZK",144,"G_H",0.4,0,143952
"20625","ZK",144,"G_H",0.4,4,4016320
"20626","ZK",144,"G_H",0.4,0,55968
"20627","ZK",144,"G_H",0.4,4,824016
"20628","ZK",144,"G_H",0.4,0,111984
"20629","ZK",144,"G_H",0.4,2,1752112
"20630","ZK",144,"G_H",0.4,0,528016
"20631","ZK",144,"G_H",0.4,4,1160080
"20632","ZK",144,"G_H",0.4,0,55936
"20633","ZK",144,"G_H",0.4,2,672016
"20634","ZK",144,"G_H",0.4,0,143968
"20635","ZK",144,"G_H",0.4,1,3128256
"20636","ZK",144,"G_H",0.4,0,111952
"20637","ZK",144,"G_H",0.4,1,4440368
"20638","ZK",144,"G_H",0.4,0,479984
"20639","ZK",144,"G_H",0.4,1,2528208
"20640","ZK",144,"G_H",0.4,0,303968
"20641","ZK",144,"G_H",0.4,2,1640080
"20642","ZK",144,"G_H",0.4,0,151968
"20643","ZK",144,"G_H",0.4,1,3904304
"20644","ZK",144,"G_H",0.4,0,111968
"20645","ZK",144,"G_H",0.4,2,1640096
"20646","ZK",144,"G_H",0.4,0,175984
"20647","ZK",144,"G_H",0.4,1,2552160
"20648","ZK",144,"G_H",0.4,0,103968
"20649","ZK",144,"G_H",0.4,2,1400080
"20650","ZK",144,"G_H",0.4,0,88016
"20651","ZK",144,"G_H",0.4,4,3160192
"20652","ZK",144,"G_H",0.4,0,55968
"20653","ZK",144,"G_H",0.4,1,79968
"20654","ZK",144,"G_H",0.4,0,248000
"20655","ZK",144,"G_H",0.4,2,439968
"20656","ZK",144,"G_H",0.4,0,168016
"20657","ZK",144,"G_H",0.4,1,1808112
"20658","ZK",144,"G_H",0.4,0,39968
"20659","ZK",144,"G_H",0.4,4,2072128
"20660","ZK",144,"G_H",0.4,0,720048
"20661","ZK",144,"G_H",0.4,2,1600080
"20662","ZK",144,"G_H",0.4,0,440000
"20663","ZK",144,"G_H",0.4,4,864048
"20664","ZK",144,"G_H",0.4,0,47952
"20665","ZK",144,"G_H",0.4,1,6896560
"20666","ZK",144,"G_H",0.4,0,120016
"20667","ZK",144,"G_H",0.4,1,3224224
"20668","ZK",144,"G_H",0.4,0,87968
"20669","ZK",144,"G_H",0.4,2,2424176
"20670","ZK",144,"G_H",0.4,0,143952
"20671","ZK",144,"G_H",0.4,1,6336512
"20672","ZK",144,"G_H",0.4,0,103968
"20673","ZK",144,"G_H",0.4,4,2112144
"20674","ZK",144,"G_H",0.4,0,592000
"20675","ZK",145,"R_V",0.9,0,99408
"20676","ZK",145,"R_V",0.9,2,928016
"20677","ZK",145,"R_V",0.9,0,608016
"20678","ZK",145,"R_V",0.9,1,1192064
"20679","ZK",145,"R_V",0.9,0,504016
"20680","ZK",145,"R_V",0.9,4,2736192
"20681","ZK",145,"R_V",0.9,0,272000
"20682","ZK",145,"R_V",0.9,1,896032
"20683","ZK",145,"R_V",0.9,0,1488112
"20684","ZK",145,"R_V",0.9,2,1104032
"20685","ZK",145,"R_V",0.9,0,7784672
"20686","ZK",145,"R_V",0.9,4,888000
"20687","ZK",145,"R_V",0.9,0,271984
"20688","ZK",145,"R_V",0.9,1,992032
"20689","ZK",145,"R_V",0.9,0,424032
"20690","ZK",145,"R_V",0.9,4,1128048
"20691","ZK",145,"R_V",0.9,0,151968
"20692","ZK",145,"R_V",0.9,2,928048
"20693","ZK",145,"R_V",0.9,0,1032048
"20694","ZK",145,"R_V",0.9,3,888064
"20695","ZK",145,"R_V",0.9,0,311984
"20696","ZK",145,"R_V",0.9,4,1072064
"20697","ZK",145,"R_V",0.9,0,1400080
"20698","ZK",145,"R_V",0.9,3,584000
"20699","ZK",145,"R_V",0.9,0,312016
"20700","ZK",145,"R_V",0.9,4,936048
"20701","ZK",145,"R_V",0.9,0,1104048
"20702","ZK",145,"R_V",0.9,3,808016
"20703","ZK",145,"R_V",0.9,0,656064
"20704","ZK",145,"R_V",0.9,4,1400048
"20705","ZK",145,"R_V",0.9,0,1472080
"20706","ZK",145,"R_V",0.9,3,624000
"20707","ZK",145,"R_V",0.9,0,912064
"20708","ZK",145,"R_V",0.9,1,351952
"20709","ZK",145,"R_V",0.9,0,143968
"20710","ZK",145,"R_V",0.9,2,1080048
"20711","ZK",145,"R_V",0.9,0,375984
"20712","ZK",145,"R_V",0.9,1,1664112
"20713","ZK",145,"R_V",0.9,0,4e+05
"20714","ZK",145,"R_V",0.9,4,920032
"20715","ZK",145,"R_V",0.9,0,552048
"20716","ZK",145,"R_V",0.9,3,1536080
"20717","ZK",145,"R_V",0.9,0,560032
"20718","ZK",145,"R_V",0.9,4,936080
"20719","ZK",145,"R_V",0.9,0,1136032
"20720","ZK",145,"R_V",0.9,3,992032
"20721","ZK",145,"R_V",0.9,0,1696128
"20722","ZK",145,"R_V",0.9,2,1072032
"20723","ZK",145,"R_V",0.9,0,1208096
"20724","ZK",145,"R_V",0.9,4,1104032
"20725","ZK",145,"R_V",0.9,0,1000064
"20726","ZK",145,"R_V",0.9,2,776000
"20727","ZK",145,"R_V",0.9,0,592048
"20728","ZK",145,"R_V",0.9,1,728000
"20729","ZK",145,"R_V",0.9,0,3744320
"20730","ZK",145,"R_V",0.9,4,743984
"20731","ZK",145,"R_V",0.9,0,304000
"20732","ZK",145,"R_V",0.9,3,976032
"20733","ZK",145,"R_V",0.9,0,480032
"20734","ZK",145,"R_V",0.9,4,839984
"20735","ZK",145,"R_V",0.9,0,896064
"20736","ZK",145,"R_V",0.9,3,1040016
"20737","ZK",145,"R_V",0.9,0,976064
"20738","ZK",145,"R_V",0.9,4,832032
"20739","ZK",145,"R_V",0.9,0,271984
"20740","ZK",145,"R_V",0.9,1,1512112
"20741","ZK",145,"R_V",0.9,0,3472288
"20742","ZK",145,"R_V",0.9,1,3064192
"20743","ZK",145,"R_V",0.9,0,320000
"20744","ZK",145,"R_V",0.9,2,1136032
"20745","ZK",145,"R_V",0.9,0,968080
"20746","ZK",145,"R_V",0.9,1,1624064
"20747","ZK",145,"R_V",0.9,0,2192176
"20748","ZK",145,"R_V",0.9,2,2176112
"20749","ZK",145,"R_V",0.9,0,528032
"20750","ZK",145,"R_V",0.9,1,1368080
"20751","ZK",145,"R_V",0.9,0,4472368
"20752","ZK",145,"R_V",0.9,2,1032016
"20753","ZK",145,"R_V",0.9,0,904064
"20754","ZK",145,"R_V",0.9,1,1088048
"20755","ZK",145,"R_V",0.9,0,5104416
"20756","ZK",145,"R_V",0.9,1,936032
"20757","ZK",145,"R_V",0.9,0,728048
"20758","ZK",145,"R_V",0.9,2,944032
"20759","ZK",145,"R_V",0.9,0,5064432
"20760","ZK",145,"R_V",0.9,1,1096016
"20761","ZK",145,"R_V",0.9,0,4456368
"20762","ZK",145,"R_V",0.9,1,960016
"20763","ZK",145,"R_V",0.9,0,3248272
"20764","ZK",145,"R_V",0.9,1,3128208
"20765","ZK",145,"R_V",0.9,0,47952
"20766","ZK",145,"R_V",0.9,1,63952
"20767","ZK",145,"R_V",0.9,0,2e+05
"20768","ZK",145,"R_V",0.9,2,1248048
"20769","ZK",145,"R_V",0.9,0,704032
"20770","ZK",145,"R_V",0.9,1,1880112
"20771","ZK",145,"R_V",0.9,0,1128080
"20772","ZK",145,"R_V",0.9,2,1304032
"20773","ZK",145,"R_V",0.9,0,135968
"20774","ZK",145,"R_V",0.9,4,4376336
"20775","ZK",145,"R_V",0.9,0,103952
"20776","ZK",145,"R_V",0.9,1,1488080
"20777","ZK",145,"R_V",0.9,0,159984
"20778","ZK",145,"R_V",0.9,2,2768192
"20779","ZK",145,"R_V",0.9,0,464016
"20780","ZK",145,"R_V",0.9,1,1624080
"20781","ZK",145,"R_V",0.9,0,1344096
"20782","ZK",145,"R_V",0.9,1,736000
"20783","ZK",145,"R_V",0.9,0,464016
"20784","ZK",145,"R_V",0.9,3,872000
"20785","ZK",145,"R_V",0.9,0,360000
"20786","ZK",145,"R_V",0.9,2,1200064
"20787","ZK",145,"R_V",0.9,0,208016
"20788","ZK",145,"R_V",0.9,1,2328144
"20789","ZK",145,"R_V",0.9,0,3200288
"20790","ZK",145,"R_V",0.9,4,976000
"20791","ZK",145,"R_V",0.9,0,496016
"20792","ZK",145,"R_V",0.9,2,1144048
"20793","ZK",145,"R_V",0.9,0,973296
"20794","ZK",146,"G_H",0.4,0,32
"20795","ZK",146,"G_H",0.4,4,1077136
"20796","ZK",146,"G_H",0.4,0,1536096
"20797","ZK",146,"G_H",0.4,1,984016
"20798","ZK",146,"G_H",0.4,0,1520096
"20799","ZK",146,"G_H",0.4,3,1208064
"20800","ZK",146,"G_H",0.4,0,648048
"20801","ZK",146,"G_H",0.4,4,928016
"20802","ZK",146,"G_H",0.4,0,360000
"20803","ZK",146,"G_H",0.4,1,840032
"20804","ZK",146,"G_H",0.4,0,1312112
"20805","ZK",146,"G_H",0.4,3,1040016
"20806","ZK",146,"G_H",0.4,0,616016
"20807","ZK",146,"G_H",0.4,1,1048048
"20808","ZK",146,"G_H",0.4,0,504032
"20809","ZK",146,"G_H",0.4,2,768000
"20810","ZK",146,"G_H",0.4,0,720048
"20811","ZK",146,"G_H",0.4,3,1904096
"20812","ZK",146,"G_H",0.4,0,1024048
"20813","ZK",146,"G_H",0.4,4,728000
"20814","ZK",146,"G_H",0.4,0,1912128
"20815","ZK",146,"G_H",0.4,1,1232048
"20816","ZK",146,"G_H",0.4,0,247968
"20817","ZK",146,"G_H",0.4,4,1216064
"20818","ZK",146,"G_H",0.4,0,1960144
"20819","ZK",146,"G_H",0.4,4,1456080
"20820","ZK",146,"G_H",0.4,0,528000
"20821","ZK",146,"G_H",0.4,3,872000
"20822","ZK",146,"G_H",0.4,0,10208864
"20823","ZK",146,"G_H",0.4,4,543984
"20824","ZK",146,"G_H",0.4,0,256016
"20825","ZK",146,"G_H",0.4,3,1056016
"20826","ZK",146,"G_H",0.4,0,1976160
"20827","ZK",146,"G_H",0.4,3,527984
"20828","ZK",146,"G_H",0.4,0,64000
"20829","ZK",146,"G_H",0.4,4,1520080
"20830","ZK",146,"G_H",0.4,0,159984
"20831","ZK",146,"G_H",0.4,3,1208064
"20832","ZK",146,"G_H",0.4,0,14505232
"20833","ZK",146,"G_H",0.4,1,2640176
"20834","ZK",146,"G_H",0.4,0,1288064
"20835","ZK",146,"G_H",0.4,4,1480096
"20836","ZK",146,"G_H",0.4,0,768032
"20837","ZK",146,"G_H",0.4,3,1112064
"20838","ZK",146,"G_H",0.4,0,696080
"20839","ZK",146,"G_H",0.4,1,1592032
"20840","ZK",146,"G_H",0.4,0,232000
"20841","ZK",146,"G_H",0.4,2,1832128
"20842","ZK",146,"G_H",0.4,0,111984
"20843","ZK",146,"G_H",0.4,4,1920112
"20844","ZK",146,"G_H",0.4,0,327984
"20845","ZK",146,"G_H",0.4,3,1896112
"20846","ZK",146,"G_H",0.4,0,432000
"20847","ZK",146,"G_H",0.4,1,1544080
"20848","ZK",146,"G_H",0.4,0,1088048
"20849","ZK",146,"G_H",0.4,2,888048
"20850","ZK",146,"G_H",0.4,0,167984
"20851","ZK",146,"G_H",0.4,4,1352064
"20852","ZK",146,"G_H",0.4,0,744048
"20853","ZK",146,"G_H",0.4,3,736000
"20854","ZK",146,"G_H",0.4,0,1064048
"20855","ZK",146,"G_H",0.4,2,375968
"20856","ZK",146,"G_H",0.4,0,440016
"20857","ZK",146,"G_H",0.4,1,1376048
"20858","ZK",146,"G_H",0.4,0,384016
"20859","ZK",146,"G_H",0.4,4,1568080
"20860","ZK",146,"G_H",0.4,0,1320096
"20861","ZK",146,"G_H",0.4,1,1560064
"20862","ZK",146,"G_H",0.4,0,448000
"20863","ZK",146,"G_H",0.4,4,1168064
"20864","ZK",146,"G_H",0.4,0,168000
"20865","ZK",146,"G_H",0.4,2,1000032
"20866","ZK",146,"G_H",0.4,0,512016
"20867","ZK",146,"G_H",0.4,3,648000
"20868","ZK",146,"G_H",0.4,0,448016
"20869","ZK",146,"G_H",0.4,1,1224048
"20870","ZK",146,"G_H",0.4,0,248000
"20871","ZK",146,"G_H",0.4,4,1112048
"20872","ZK",146,"G_H",0.4,0,320016
"20873","ZK",146,"G_H",0.4,3,1144048
"20874","ZK",146,"G_H",0.4,0,1920144
"20875","ZK",146,"G_H",0.4,1,1176048
"20876","ZK",146,"G_H",0.4,0,936048
"20877","ZK",146,"G_H",0.4,2,447984
"20878","ZK",146,"G_H",0.4,0,255984
"20879","ZK",146,"G_H",0.4,4,1024064
"20880","ZK",146,"G_H",0.4,0,160000
"20881","ZK",146,"G_H",0.4,2,1200048
"20882","ZK",146,"G_H",0.4,0,456016
"20883","ZK",146,"G_H",0.4,3,2056128
"20884","ZK",146,"G_H",0.4,0,376000
"20885","ZK",146,"G_H",0.4,4,2096144
